wallet,totalDepositedUSD,totalBorrowedUSD,totalRepaidUSD,totalWithdrawnUSD,activityCount,uniqueTokens,creditScore
0x005547e9fa569b6835204402138146861e901b06,1.3135339077102606,0.0,0.0,0,1,1,300.00000000000006
0x00560340190b7e9a1027fb5e72858a8298588303,54.88914423064468,0.0,0.0,0,1,1,300.0000000000004
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,6362.956131558643,1246.0898052062437,1259.2291274056738,0,6,2,300.0000000000402
0x0056323f02bb16de8025a79ab09e1dd5c8114602,0.0,0.0,0.0,0,1,1,300.0
0x005661a7a441451fafdccd579905a7dbc79fd538,4987457838796.622,15.482473711308879,9.111908381795118,0,61,6,300.032673218839
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,11542.152505069715,0.0,0.0,0,4,1,300.00000000007566
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,40746.77636034793,1.1937567909956216e+16,4839319938566663.0,0,17,5,300.0
0x005711ac01b67981d6b627c09470cce29dbd3353,6669.546435377709,2835.2040000000034,2835.2040000000034,0,4,2,300.00000000004
0x0057abf4b6b95cd42cb8c197e78b934d45679432,1.1889436075802438,0.0,0.0,0,2,1,300.00000000000006
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,1.0607839760615045,0.0,0.0,0,2,1,300.00000000000006
0x0057b22d4385adfbc48a6581b141e04acdaf7768,669.0790429664232,0.0,0.0,0,4,2,300.00000000000443
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,19354.76716508566,4747.546804926222,405.1630320568975,0,45,4,300.00000000008663
0x0057bf0e2082921a880500ab18e716c46c54216e,1.0889882501742003,0.0,0.0,0,1,1,300.00000000000006
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,1777321583426249.8,312328985377465.2,313311378650194.3,0,14,2,311.24187466584715
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,0.0,0.0,0.0,0,1,1,300.0
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,0.0121372045319001,0.0,0.0,0,1,1,300.0
0x0059221c8444995878e9a82b0b2d732fb3da913e,100.12757351828077,0.0,0.0,0,7,3,300.00000000000074
0x005a61772557bef9a3e65a7b87eaccce34f2700e,1.2649659591543,0.0,0.0,0,3,1,300.00000000000006
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,359.2093684266162,0.0,0.0,0,2,1,300.0000000000024
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,9251.531079668373,728.3321577847576,0.0,0,15,4,300.00000000005406
0x005ab5979532d34dc60a4582597464df0b5a7c87,2295.943036954615,1337.6937500645327,1340.231427631268,0,32,3,300.0000000000134
0x005ab79a1b5982604cdc066565499d90c550e001,9.871627828198309e-05,0.0,0.0,0,1,1,300.0
0x005ae07a1782019253917d76334a0579ac3a9b64,52958.29251641238,7011.884333508068,7031.893635476789,0,30,7,300.0000000003381
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,1333.7767121437864,52.79452297500008,53.25670575569627,0,7,3,300.00000000000875
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,0.14627320801028443,0.014627320801028442,0.0,0,2,1,300.00000000000006
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,1.140380037146088,0.0,0.0,0,1,1,300.00000000000006
0x005b8864b832d250e97996febb2b6a10b4562fd1,1099338534665719.9,824604079305082.9,819194697716170.6,0,13,1,306.07891741709125
0x005bf9036a459545ec86252db2a37667a5823b94,8347.219430104515,2096.6285129568246,2096.6285129568246,0,4,2,300.000000000052
0x005c7aa4001747cd4bf25c777318a13191a182ac,1196140935945018.5,775833806608619.0,776273992001793.5,0,245,8,306.82296208636734
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,0.0,0.0,0.0,0,3,3,300.00000000000006
0x005ce3720edd52ef800ed68bfe29114a7d86e623,234.80742344942382,154.86246365353526,154.12279797218406,0,16,1,300.00000000000136
0x005ceac16427ed612040519f078d08570eaf7688,0.020055058416990797,0.0,0.0,0,1,1,300.0
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,2.136979506889726,0.0,0.0,0,2,1,300.00000000000006
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,15865.67989494739,12221.934295362607,10795.734571678107,0,48,5,300.0000000000769
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,0.011917629546519348,0.0,0.0,0,1,1,300.0
0x005df03951fac36e8cc39b7d03eadf00829815b4,2.294793946959788,0.0,0.0,0,3,1,300.00000000000006
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,182.5661765207202,0.0,0.0,0,1,1,300.00000000000125
0x005e5cac6eb7637edf689403e01b86bda451ef61,28161.556426215095,4.207997184775345e+16,4.182601408656092e+16,0,31,4,300.0
0x005eba6d8c2af1e7058d7c22e23999188fd15339,1.210948774549276,0.0,0.0,0,2,2,300.00000000000006
0x005ec23381d0b33407fcdedd2df7facd769304cd,0.1914506013946422,0.0,0.0,0,1,1,300.00000000000006
0x005f16f017aa933bb41965b52848ceb8ee48b171,4484388054705451.5,5205630480300179.0,4665181937542658.0,0,767,8,318.30844936143416
0x005f4ed154aec7b147190c97d3f2535fc8360b12,691707054400280.9,1195.2181436040366,1052.635481001037,0,20,5,304.53142596714736
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,1.6331776687975852,0.0,0.0,0,1,1,300.00000000000006
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,0.18944632955485913,0.0,0.0,0,1,1,300.00000000000006
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,0.015854237614713926,0.0022509558575093108,0.0,0,2,2,300.00000000000006
0x006002bafd83794a35b3d63fb00bfce00f4557ed,0.018970105657384034,0.0,0.0,0,1,1,300.0
0x0060f329ae466559db2e692b24252a5163bf16c3,1.306832742256161,0.0,0.0,0,1,1,300.00000000000006
0x006106679868ffbeb8bef8788be4d59571a13053,1.103798212876688,0.0,0.0,0,1,1,300.00000000000006
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,9.101083385071716,3.927535492040781,3.920647080667527,0,6,3,300.0000000000001
0x0062cb1c249a8579e155794dc86960e4f88af402,2053.0225478379525,200.08312338378698,199.66776584856842,0,12,4,300.0000000000133
0x006366325c813728f871c16a7703b818ee1ac6f1,4004.0874299590623,0.0,0.0,0,8,3,300.0000000000263
0x0063d9477fd76b7c9732917b3b884d918607a804,158930197981134.16,49899622095897.5,0.0,0,8,4,300.5835091645887
0x00645acbda7635b02a8b517d49ef6cbd028962e3,1.1057148773783911,0.0,0.0,0,1,1,300.00000000000006
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,8732546391430635.0,5019.894675374623,77.5236798405294,0,28,3,357.20758119453745
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,873.9137292868669,332478547338414.25,239199589435742.3,0,49,5,300.0
0x006501f106d155981aac18b4d31a6e14d1e55fae,0.003488193837414586,0.000832536136715753,0.0,0,4,1,300.00000000000006
0x00651f6724f748af9315f720d67ef9ecc3139bdf,0.19502350774312965,0.0,0.0,0,1,1,300.00000000000006
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,0.11459155023044264,0.0,0.0,0,1,1,300.0
0x006551b8f041761e2e47bb4792b21e67786b3452,0.560865078387132,0.2804325402386472,0.0,0,2,1,300.00000000000006
0x0065fb0daffbc3025516415183fa808b2b40b3fb,2.0244914561089837,0.0,0.0,0,2,1,300.00000000000006
0x0066023b24edd70b7def47effbf2fd7617f9c66b,1081.8833401235536,0.0,0.0,0,5,2,300.00000000000716
0x0066245819d5d387ac2209620741e721ccada64d,0.16100955935334027,0.0,0.0,0,1,1,300.00000000000006
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,3550836006604057.0,2750393461560860.0,2.556394240788731,0,28,3,300.0
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,2555.3419042358623,0.0,0.0,0,1,1,300.00000000001677
0x0066a75495069b7d760177aa2607a140b13aa520,405.8568177276793,0.0,0.0,0,4,1,300.0000000000027
0x0067243a8b83385457c53923a6cd0bc019b090e8,1.0444945570389403,0.0,0.0,0,1,1,300.00000000000006
0x00677d8b6fda25b199539633a8cd07074c855cb7,1007501067178037.1,534657509771499.75,534606161668760.75,0,34,1,305.89929663283016
0x0067eec7ad35e72613d760e917890d1b7e876e4e,3.788179551482359,0.0,0.0,0,2,2,300.00000000000006
0x006850972a3144f2bcb0d37fbd7f84b26765d458,0.0,0.0,0.0,0,1,1,300.0
0x00694ba9219891081e07b31ebaf19abfd97e1acb,8954.81550894879,6937.976552786766,0.0,0,14,2,300.0
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,2.1069383144186427,0.0,0.0,0,2,1,300.00000000000006
0x0069d013b71c2d000fca70549d894e49b8e4e031,0.02189684889712297,0.0,0.0,0,1,1,300.0
0x006a310554681273826624361a3177cd9f3aad1d,1.110960494144609,0.0,0.0,0,2,2,300.00000000000006
0x006acbf79f7c4580fa01ffa48085d832592f1b63,2.2794432036804012e+16,31991.13214438826,32219.987697288343,0,18,3,449.3280726008122
0x006b64b48437695a2c0b470e22de9b8d3b866f52,1.1067531138906328,0.0,0.0,0,1,1,300.00000000000006
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,1607.5361280363018,0.0,0.0,0,8,5,300.0000000000107
0x006bcd94f74784887705d74884308172343855ee,1.186257535000039,0.0,0.0,0,1,1,300.00000000000006
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,0.04760217208741574,0.005721414914352854,0.0,0,2,1,300.00000000000006
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,242665.619989653,5.292771722553155e+16,0.0,0,24,6,300.0
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,1793.088827783552,537.1427683341382,535.7999933378576,0,13,4,300.00000000001114
0x006dfe647e57d2cdaf47000731659c1f92ece423,1.1066213632719584,0.0,0.0,0,1,1,300.00000000000006
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,18850.199142570164,0.0,0.0,0,5,2,300.0000000001235
0x006f1973f3a2911fc15569d7787f51fb114db606,260583219.6323862,0.0,0.0,0,72,3,300.0000017071008
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,150.66103444897564,75.22054469325003,0.0,0,10,2,300.00000000000034
0x006f74448baead5563915255c8fbc12fd7f6a5df,173904.94008584728,7.580942535155772e+17,7.561562951863177e+17,0,298,7,300.0
0x006fda5407be210b6d8d653b04859a748e84e64a,7.681412285661672,0.0,0.0,0,1,1,300.00000000000006
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,3659063104.8796945,0.0,0.0,0,7,3,300.0000239708031
0x00705d931184135830185bb284fb8ed277693d0d,232.21527047770445,0.0,0.0,0,2,2,300.0000000000016
0x007078c8001b515b14000cc78306072a5dfd55b3,126414175005077.05,101794226124280.16,101262902614141.83,0,30,6,300.6905997105293
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,363112.4276045316,140980.6551877128,141408.8184963573,0,39,3,300.00000000219757
0x0070bc9033adf1e49517f98304f41f778d370208,8969868410763756.0,4246180462465049.5,4250920073749138.5,0,43,8,353.23614463610147
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,0.043779541454284567,4960130469.32096,0.0,0,2,2,300.0
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,6802780.919567769,8132888.907260153,10316745.884623086,0,54,1,300.00000005107773
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,3601.3681331889857,2001488477125947.8,2025234716941006.5,0,10,3,300.0
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,1027.6765558648265,0.0,0.0,0,2,1,300.00000000000676
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,6.914735377547757e+16,4.723541272728099e+16,4.78101410182639e+16,0,63,7,695.6191627639955
0x00752654dcd85f8e42e207ccf48212388fd7173d,1.1029177047604277,0.0,0.0,0,1,1,300.00000000000006
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,0.6446605082434231,0.0,0.0,0,2,1,300.00000000000006
0x0076b2f8ead986bb6de67735313891c0876f4388,0.019498029494400007,0.004062089478000002,0.0,0,2,1,300.00000000000006
0x0076bc177845e513018cda51be5e5f80f44aeb50,0.9793620181581177,0.0,0.0,0,2,1,300.00000000000006
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,2465.044931191519,340042699338069.0,341681323867533.94,0,21,7,300.0
0x00778698bbc902543b596af6e7c0aa13b614162d,20176.71860013049,9643.103916629098,8151.661568255344,0,48,3,300.00000000010795
0x007821abbcc2da83df7fdf57520741d6ea1042f2,1.1080834987275638,0.0,0.0,0,1,1,300.00000000000006
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,1354.9124836917226,182028135335850.1,0.0,0,4,3,300.0
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,31626.24000000005,2493892778113363.5,2515567769514656.0,0,11,4,300.0
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,148132170825001.56,110.13368216243714,113.19756700027165,0,10,4,300.97042521277837
0x0079228fa4e08e800883021b18ff0bc7937b3aef,1.1587795716870477,0.0,0.0,0,2,1,300.00000000000006
0x00795ff7870798a332a99c3969406286259dce8f,2167.1075947465065,2732.403971893965,1303.45086133239,0,17,4,300.0
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,1.9854212700000011,0.0,0.0,0,1,1,300.00000000000006
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,0.015854237614713926,0.0022509558575093108,0.0,0,2,2,300.00000000000006
0x007b003c4d0145b512286494d5ae123aeef29d9e,48856.61173386184,0.0,0.0,0,23,5,300.0000000003202
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,11114.363546916586,0.0,0.0,0,2,1,300.0000000000728
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,0.1582157124273003,0.0,0.0,0,1,1,300.00000000000006
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,6339968787990249.0,1.477202314996891e+16,1.4985290614576806e+16,0,262,8,323.8556482928906
0x007ce1895ca7a000e37a524399920ad7dae41f43,1.2406337181196907,0.0,0.0,0,3,1,300.00000000000006
0x007d418f61454569a051b5a9d11112996a986bb1,1.1061883717783991,0.0,0.0,0,1,1,300.00000000000006
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,934.3631835309749,173.68241102520034,198.48528809190867,0,8,1,300.00000000000614
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,2.3208574762990394e+17,4.291907816596756e+16,4.276099903860381e+16,0,196,8,850.0
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,112.35368700888812,0.13349883778257865,0.0,0,12,2,300.0000000000008
0x007e4e679e14f17d62607418f546e2d97d9e5a61,1050.0224846943975,250.1499018298603,250.87525771569537,0,6,2,300.0000000000066
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,2635.0143484072655,779971768698578.0,779971768698578.0,0,4,2,300.0
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,0.012187682810128532,0.0,0.0,0,1,1,300.0
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,1156.6594174693198,0.0,0.0,0,1,1,300.0000000000076
0x007f3da6715efd4b6994b7348b644b64b695d3b1,7431545.622836759,5335102.7543330025,5343323.482084861,0,137,2,300.00000004175934
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,1.177389229625424e+16,8594390130098658.0,8577627583386896.0,0,5,1,365.73939442658155
0x00800d9019001aff6e1eba3312e35e9b22d3f058,86157.82203751711,52943.34536271459,33427.38304008414,0,122,4,300.0000000003419
0x0080568c64209a91110f1333057f5e34a0e5b62e,0.1581263636927521,0.0,0.0,0,1,1,300.00000000000006
0x0080a01a45d5e023435dc82970ec2681a5ae050e,32986.043015674564,13047.649402729867,0.0,0,49,5,300.00000000009663
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,9901814704627930.0,6170.020337697275,6173.567720383229,0,11,4,364.8675475969438
0x008160cbce03ce9c914d9734c821fe96899185bc,116.21450000000003,0.0,0.0,0,2,1,300.0000000000008
0x00817ccd987f38563a46027758376123c870d263,0.0,0.0,0.0,0,1,1,300.0
0x008183a11eacc113e85007bd14bfbd6da3f687f9,9638.699010992766,5561.468751579809,4928.807584784405,0,63,6,300.0000000000511
0x0081b2ec2af3f22528d6581e6554aaba5141e985,2.6731336212744934e+17,3.149010427261565e+17,4.1233871516328634e+17,0,17,3,850.0
0x0082a12e195b8f31660830132e72716225382075,383499538358619.5,999420353329451.4,989386818456092.1,0,47,7,301.1240024642896
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,0.17160604986720027,0.0,0.0,0,1,1,300.00000000000006
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,428.275879459485,0.0,0.0,0,2,2,300.00000000000284
0x008426fc298852d92a4a2b3607aa384a51c4b65a,22386.05894800242,7803.572597150078,7796.322495818378,0,4,2,300.0000000001364
0x008450344d3518a45a2d4fd0425eea6a5c08033d,22349154623929.797,6999045739928802.0,6963954629240040.0,0,92,7,300.0
0x00847f96c75f1fd63f6d625a3342ba0123b20200,260606268.42016777,0.0,0.0,0,70,3,300.00000170725184
0x0084ac988560b4724413941a0a89f7ea57da4fe5,289.4827397621521,0.0,0.0,0,3,2,300.00000000000193
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,2.005024531222288,0.0,0.0,0,2,1,300.00000000000006
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,11386.801249952925,1080475346365511.5,1089094681212322.5,0,66,8,300.0
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,0.0,0.0,0.0,0,4,3,300.00000000000006
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,10978.183570311478,4642.591039025653,1429.4704517491275,0,22,4,300.0000000000407
0x0087899a5bf67ca95147d3ad6b76907288972055,0.1877778468045381,0.0,0.0,0,1,1,300.00000000000006
0x0088092651027c8566be1011c29f3a71eebe5efe,3896815927284539.5,0.0,0.0,0,7,2,325.5283400245358
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,0.03698727540200573,0.015104271901294838,0.0,0,2,2,300.00000000000006
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,1.1781193201983806,0.0,0.0,0,1,1,300.00000000000006
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,1.0198249281898721,0.0,0.0,0,1,1,300.00000000000006
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,1.1096561347250755,0.0,0.0,0,1,1,300.00000000000006
0x008a34511b9808c41237d7568e409141ab10796b,2135112081556617.8,3070.722755873412,1025.0607531465662,0,38,5,313.9872830088682
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,0.22522602965196672,0.0,0.0,0,1,1,300.00000000000006
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,1.024962859775427,0.0,0.0,0,1,1,300.00000000000006
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,396.6734382248184,134.9337402539106,33.18584329494934,0,17,5,300.00000000000176
0x008af94ec70860b667caec3a2e2de07597db90c6,4803361337211680.0,543070758056639.56,543703289418070.94,0,39,7,330.7606214126652
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,696388.5563691268,383108.750420626,81223.42673524047,0,37,6,300.0000000016871
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,4524.327537705857,0.0,0.0,0,1,1,300.0000000000297
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,39.73771903986006,16.055636792298465,0.0,0,2,2,300.00000000000017
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,393.8144401671562,211.1353824154206,110.98533886303653,0,24,4,300.00000000000165
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,16.344872248845725,0.0,0.0,0,1,1,300.0000000000001
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,7036.861706099058,0.0,0.0,0,1,1,300.0000000000461
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,0.0,0.0,0.0,0,2,2,300.00000000000006
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,1.1072496911993068,0.0,0.0,0,1,1,300.00000000000006
0x008d2d57867efeba246e3bd8034ceb8c8f596950,2.8576062477057436,0.0,0.0,0,2,1,300.00000000000006
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,75088956836448.31,100.5044481659297,44.15180718027424,0,9,3,300.491913515541
0x008dfd01cba93125fc08f41e86cfa02b2d203005,9114.334743142852,0.0,0.0,0,2,1,300.00000000005974
0x008e2fd504a73089ccd6fc0584665905f411ca3b,0.20550913832571813,0.0,0.0,0,1,1,300.00000000000006
0x008f1edc31890f9c66d4b9cf24c78dd651502274,176696341150452.2,55344426281201.11,55825280995671.09,0,45,4,301.08881830649045
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,3516010758110132.0,3019059328436487.5,2429940920073304.0,0,184,7,314.44680645513256
0x008faa257fd02ff7b9ed19e4bd16b2fc4f71a98f,1.0811574193572382,0.0,0.0,0,1,1,300.00000000000006
0x0090ca02bba03a52241bfb641cc575bd4990432c,2.1901122540111655,0.0,0.0,0,2,1,300.00000000000006
0x0090ca7a7e7923d6b67319c268f3eef1b5bd5d3c,769.0812713138718,274.92517088896017,0.0,0,7,3,300.0000000000026
0x0090fb1887c411fe826cba2832a004e5d9882284,1.3672559683024375,0.0,0.0,0,1,1,300.00000000000006
0x00913b0179ae1afaf4ec5a3c265611008560f63f,1985478965587.214,0.0,0.0,0,1,1,300.01300702498935
0x00916ef0f7c59f94a28ec2a332b95d4c089a8d48,13385.090773701933,3737.083839837156,0.0,0,5,2,300.0000000000535
0x00917065867c9cb16d75abfbfa76aa69bd92ab75,0.0528312186783543,5019194169.632934,0.0,0,2,2,300.0
0x0091c05a50ef584f09c5c8b813a207198643788a,0.0,0.0,0.0,0,1,1,300.0
0x0092a80c90069d5a243caa28fff0eddd5c03696d,1.0128488320000022,0.499302637953934,0.0,0,3,2,300.00000000000006
0x0092f6fe26d0c54f9e60326e8d93cf6770cdf494,5373794960386505.0,3388448598615339.5,3383184393013867.5,0,27,4,330.7231621641991
0x009330f669003eada06b676b6e5cb77415471e7e,5.292104765229567,2.636779508584829e-10,2.7327777046701455e-10,0,4,2,300.0000000000001
0x0093660a2f58c0c38ce2ce0f894c86f9011478ea,186.36863220540758,1.3051544299725077e-08,0.0,0,162,2,300.0000000000015
0x00940bbff7ff7778b466fd26fe2932051885c1ce,2.4654470390120924,0.0,0.0,0,4,1,300.00000000000006
0x0094cb1657ee9da34b93845aa142eaa59169ee05,3383733071220633.5,5760038212582710.0,2806578640239633.0,0,245,7,300.0
0x0094ccf467b9b767df3203796250014a7174a87d,2.2730475876687937,304104229889.0317,0.0,0,4,2,300.0
0x0095afc96094160cea6a5e00b5858369f25f3d74,330.94086984743177,119.67385806229699,0.0,0,10,5,300.0000000000012
0x0095d0862b889c5b8606962cb834a3634a8745b7,0.005644657391001651,0.0,0.0,0,1,1,300.0
0x0096e6df996e6cb590c5aaa40ce00dc449f9659c,1.1113360451749739,0.0,0.0,0,1,1,300.00000000000006
0x0096ecc56a1bb6c4dea4233dec48fb5f6d7375b4,20822.033112517645,0.0,0.0,0,4,1,300.0000000001364
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,2.6734422552307398,1.4440541337752404,0.8726793407602946,0,13,4,300.0000000000001
0x00980decdab20f78ab79dc28171b68ce238ec327,21093.35331722086,0.0,0.0,0,4,1,300.00000000013824
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,2205599269141049.5,5351.904241133419,5020.696647271211,0,39,6,314.4490499810955
0x00988fe82c5550c2240c9874d55cbd100cd1a722,1426.2940753920018,456.97177386202833,456.97177386202833,0,4,2,300.0000000000088
0x0098b56dc561854ab6f8e0d6796137dc6d808b68,17682.98560098814,0.0,0.0,0,3,2,300.0000000001159
0x0098bc1587f679bd2e678bbf64ccfea4a0d3b899,0.045045959427721625,5007695446.04712,0.0,0,2,2,300.0
0x0098bf50fb96f428faf3e60e67c06eb1ee07e336,0.012727116792164948,0.0,0.0,0,1,1,300.0
0x009990e99b12f7ebcc594fb721fe56e4f88ac27e,1170.3328311183186,283.94446528882094,283.80094210155426,0,5,2,300.00000000000733
0x0099a7b429f7541cbda34d6aa8cd82181fbb8bb5,27875.214586280028,1004054128009083.5,1000703599145563.6,0,37,6,300.0
0x009ae9ce6f09789a764aaab19781864db4edbb16,9250.163340033538,0.0,0.0,0,2,1,300.00000000006065
0x009b05514d08da09a84f47de870af880bcd375a5,1064.4419766699127,0.0,0.0,0,4,3,300.00000000000705
0x009b21f6f8273fe12dbc9c8025ca27db7de16b8c,637584378112892.2,527187056966560.75,525131095859260.2,0,187,7,303.4699730838448
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,402.96700000000067,94.49979117000015,0.0,0,3,2,300.0000000000018
0x009ba176a4d59d90357e9ed631c3038dcfa7f18b,2210.85319063766,0.0,0.0,0,8,5,300.0000000000146
0x009bd2e8e42fea1fab886ed083f5332eefa35b85,0.0,0.0,0.0,0,3,2,300.00000000000006
0x009c52172355d5729543a64832249638822ff8c9,10595.599431830005,1121012375129294.6,1121012375129294.6,0,4,2,300.0
0x009c8da3408c57e8c4b6872fbbdf832dadf45c5e,120.94435669565488,35.93415241440002,36.24376618990585,0,22,2,300.00000000000085
0x009d1b5cff376266cce5f3c471aecb61c09b676e,0.0,0.0,0.0,0,1,1,300.0
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,1109.4231204445066,264496353495368.88,264496353495368.88,0,4,2,300.0
0x009e7a5a378a128d9afdb80dd8aeaa04c30a67d0,6.306527846644211,0.0,0.0,0,1,1,300.00000000000006
0x009e8675b19be214d3f620e90c5e0de7a13c3c5a,5488503.384094783,5.509410262898577e+17,4.765769039408545e+17,0,109,7,300.0
